"HP Elite x2 1013 G3 13"" Touchscreen Laptop i5-8250U 8GB 256GB SSD Windows 10 Pro",Model #: 1013 G3(4RH02UT#ABA),"$1,507.99"
Lenovo TOPSELLER TP P52 I7-8850H 2.6G,Model #: 20M9000LUS,"$2,560.42"
"HP Laptop EliteBook 840 G5 (3RF12UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit",Model #: 840 G5 (3RF12UT#ABA),"$1,398.47"
"Acer TravelMate P6 TMP658-M-59SY-US Ultrabook Intel Core i5 6200U (2.30 GHz) 8 GB Memory 256 GB SSD 15.6"" 1366 x 768 Intel HD Graphics 520 Windows 7 Professional 64-Bit (Downgrade from Windows 10 Pro)",Model #: ,$954.99
"HP Laptop Stream 11 Pro G4 EE 2UL97UT#ABA Intel Celeron N3350 (1.1 GHz) 4 GB Memory 64 GB eMMC SSD Intel HD Graphics 500 11.6"" Windows 10 Pro 64-Bit",Model #: 2UL97UT#ABA,$219.00
"HP Laptop ProBook 640 G2 (V1P74UT#ABA) Intel Core i7 6th Gen 6500U (2.50 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 7 Professional 64-Bit with Windows 10 Pro 64-Bit License",Model #: 640 G2 (V1P74UT#ABA),"$1,299.00"
"Lenovo ThinkPad E575 20H8000DUS 15.6"" Notebook - AMD A-Series A10-9600P Dual-core (2 Core) 2.40 GHz - 8 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - In-plane Switchi...",Model #: 20H8000DUS,$659.99
"Panasonic Toughbook CF-54D0001VM 14"" 16:9 Notebook - 1366 x 768 - Intel Core i5 (6th Gen) i5-6300U Dual-core (2 Core) 2.40 GHz - 4 GB DDR3L SDRAM - 500 GB HDD - Windows 10 Pro",Model #: CF-54D0001VM,"$1,749.00"
"HP Laptop ZBook 15 G3 (V2W05UT#ABA) Intel Core i7 6th Gen 6700 (3.40 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 530 15.6"" Windows 10 Pro 64-Bit with Windows 7 professional 64-Bit",Model #: 15 G3 (V2W05UT#ABA),"$1,382.09"
"HP Laptop ProBook 455 G5 AMD A10-Series A10-9620P (2.50 GHz) 8 GB Memory 256 GB SSD AMD Radeon R5 Series 15.6"" Windows 10 Pro 64-Bit",Model #: 455 G5,$653.04
"DELL Laptop Latitude 7490 (XF9PJ) Intel Core i5 8th Gen 8350U (1.70 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 620 14.1"" Windows 10 Pro 64-bit English, French, Spanish",Model #: 7490 (XF9PJ),"$1,568.38"
"Lenovo TP P51 20HH003WUS 15.6"" Mobile Laptop E3-1535Mv6 16GB 512GB SSD W10P",Model #: 20HH003WUS,"$2,757.99"
"HP Laptop EliteBook 850 G5 (3RS08UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 16 GB Memory 512 GB PCIe NVMe SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-Bit",Model #: 850 G5 (3RS08UT#ABA),"$1,713.23"
"Acer TravelMate P6 TMP658-M-70S3-US Ultrabook Intel Core i7 6500U (2.50 GHz) 8 GB Memory 256 GB SSD 15.6"" 1920 x 1080 Intel HD Graphics 520 Windows 7 Professional 64-Bit (Downgrade from Windows 10 Pro",Model #: TMP658-M-70S3-US,"$1,093.99"
HP 3YW58UT Smart Buy Zbook 15U G5 Wkstn I5-7200U 2.5G 8Gb 256Gb 15.6In W10P,Model #: 3YW58UT#ABA,"$1,025.26"
HP 3YV94UT Smart Buy Zbook 15U G5 Wkstn I5-8350U 1.7G 8Gb 256Gb 15.6In W10P,Model #: 3YV94UT#ABA,"$1,191.96"
"HP Laptop EliteBook 2XU37UT#ABA Intel Core i5 7th Gen 2.50 GHz 8 GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-bit",Model #: 2XU37UT#ABA,"$1,499.00"
"HP Laptop ProBook 650 G4 (3YE32UT#ABA) Intel Core i5 7th Gen 7200U (2.50 GHz) 8 GB Memory 256 GB PCIe NVMe SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-Bit",Model #: 650 G4 (3YE32UT#ABA),$980.62
"HP ZBook 14u G5 14"" Touchscreen LCD Mobile Workstation - Intel Core i5 (8th Gen) i5-8350U Quad-core (4 Core) 1.70 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080",Model #: 3YE06UT#ABA,"$1,564.99"
"HP Laptop ZBook Studio G3 (T6E16UT#ABA) Intel Core i7 6th Gen 6700HQ (2.60 GHz) 16 GB Memory 512 GB Z Turbo Drive PCIe SSD NVIDIA Quadro M1000M 15.6"" Windows 10 Pro 64-Bit with Downgrade Windows 7 64-",Model #: Studio G3 (T6E16UT#ABA),"$1,786.99"
HP ZB14uG5 i5-8250U 14 8GB 256 PC,Model #: 3YE02UT#ABA,"$1,296.46"
"HP Laptop EliteBook 840 G5 (3RF09UT#ABA) Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 256 GB PCIe NVMe SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-Bit",Model #: 840 G5 (3RF09UT#ABA),"$1,341.59"
"HP SmartBuy ProBook 640 G4 14"" Notebook - Intel Core i5-8250U 1.60 GHz Quad-core - 4 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro - Natural Silver",Model #: 3XJ63UT#ABA,$936.99
"HP Laptop EliteBook 820 G4 Intel Core i5 7200U (2.50 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 620 12.5"" Windows 10 Pro",Model #: EliteBook 820 G4,"$1,329.99"
"HP EliteBook 850 G5 15.6"" LCD Notebook - Intel Core i7 (8th Gen) i7-8650U Quad-core (4 Core) 1.90 GHz - 16 GB DDR4 SDRAM - 512 GB SSD - Windows 10 Pro 64-bit - 1920 x 1080 - In-plane Switching (I",Model #: 3JZ54AW#ABA,"$3,192.99"
"HP EliteBook x360 1030 G3 13.3"" Touchscreen LCD 2 in 1 Notebook - Intel Core i7 (8th Gen) i7-8650U Quad-core (4 Core) 1.90 GHz - 16 GB LPDDR3 - 512 GB SSD - Windows 10 Pro 64-bit (English) - 1920",Model #: 4SU71UT#ABA,"$2,122.99"
HP EB850G5 i7-8650U 15 16GB/512 P,Model #: 3RS12UT#ABA,"$1,768.42"
"HP Laptop EliteBook 735 G5 (4HZ57UT#ABA) AMD Ryzen 5 2500U (2.00 GHz) 8 GB Memory 256 GB PCIe NVMe SSD AMD Radeon Vega 8 13.3"" Windows 10 Pro 64-Bit",Model #: 735 G5 (4HZ57UT#ABA),"$1,299.99"
"Acer TravelMate P249-M TMP249-M-38SM 14"" LCD Notebook - Intel Core i3 i3-6100U Dual-core (2 Core) 2.30 GHz - 4 GB DDR4 SDRAM - 128 GB SSD - Windows 10 Pro 64-bit - 1366 x 768 - ComfyView",Model #: NX.VD4AA.005,$521.99
"DELL Laptop Latitude 7490 (W2W1D) Intel Core i5 8th Gen 8350U (1.70 GHz) 8 GB Memory 128 GB SSD Intel HD Graphics 620 14.1"" Windows 10 Pro 64-bit English, French, Spanish",Model #: 7490 (W2W1D),"$1,288.26"
"HP Laptop EliteBook x360 1030 G2 Intel Core i5 7th Gen 7300U (2.60 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 620 13.3"" Windows 10 Pro 64-Bit",Model #: x360 1030 G2,"$1,908.99"
"HP EliteBook 745 G5 14"" Touchscreen LCD Notebook - AMD Ryzen 7 2700U Quad-core (4 Core) 2.20 GHz - 16 GB DDR4 SDRAM - 512 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - In-plane Switchi",Model #: 4JC02UT#ABA,"$1,575.99"
"DELL Laptop Latitude E5270 (RYJV0) Intel Core i5 6th Gen 6200U (2.30 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 520 12.5"" Windows 7 Professional 64-Bit (Includes Windows 10 Pro License)",Model #: E5270 (RYJV0),$649.99
"HP ZBook 14u G5 14"" Touchscreen LCD Mobile Workstation - Intel Core i7 (8th Gen) i7-8650U Quad-core (4 Core) 1.90 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080",Model #: 3YE09UT#ABA,"$1,678.41"
"HP Laptop EliteBook 840 G5 (3RF14UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 8 GB Memory 256 GB PCIe NVMe SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-Bit",Model #: 840 G5 (3RF14UT#ABA),"$1,533.93"
"HP ProBook 450 G5 15.6"" LCD Notebook - Intel Core i3 (7th Gen) i3-7020U Dual-core (2 Core) 2.30 GHz - 4 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro 64-bit - 1366 x 768 - Twisted nematic (TN) - Na",Model #: 3YG06UT#ABA,$604.99
"HP Laptop ZBook Studio G5 Intel Core i5 8300H (2.30 GHz) 8 GB Memory 256 GB SSD 15.6"" Windows 10 Pro",Model #: Studio G5,"$1,237.99"
"HP ProBook 470 G5 17.3"" LCD Notebook - Intel Core i5 (8th Gen) i5-8250U Quad-core (4 Core) 1.60 GHz - 8 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro (English) - 1600 x 900 - Twisted nematic (TN) -",Model #: 470 G5,$725.21
"HP Laptop EliteBook 745 G5 (4JB83UT#ABA) AMD Ryzen 5 2500U (2.00 GHz) 8 GB Memory 256 GB PCIe NVMe SSD AMD Radeon Vega 8 14.0"" Windows 10 Pro 64-Bit",Model #: 745 G5 (4JB83UT#ABA),"$1,387.99"
"DELL Laptop Latitude 7490 (5KJRV) Intel Core i5 8th Gen 8250U (1.60 GHz) 4 GB Memory 128 GB SSD Intel HD Graphics 620 14.1"" Windows 10 Pro 64-bit English, French, Spanish",Model #: 7490 (5KJRV),"$1,134.00"
"HP Ultrabook EliteBook 1040 G3 (V1P91UT#ABA) Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 15.6"" Windows 7 Professional 64-Bit (Windows 10 Pro downgrade)",Model #: 1040 G3 (V1P91UT#ABA),"$1,399.00"
"HP Laptop ProBook 450 G5 (2ST03UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 8 GB Memory 500 GB HDD 15.6"" Windows 10 Pro 64-Bit",Model #: 450 G5 (2ST03UT#ABA),$905.48
Ts T570 I5 8GB 256GB Fd Only,Model #: 20JW000DUS,"$1,570.99"
"HP Laptop EliteBook 820 G4 Intel Core i5 7300U (2.60 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 620 12.5"" Windows 10 Pro",Model #: EliteBook 820 G4,"$2,201.99"
"HP Laptop EliteBook 1040 G4 (2UL94UT#ABA) Intel Core i7 7th Gen 7500U (2.70 GHz) 8 GB Memory 256 GB PCIe NVMe SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-Bit",Model #: 1040 G4 (2UL94UT#ABA),"$1,582.22"
"HP Laptop EliteBook 840 G5 (3RF06UT#ABA) Intel Core i5 7th Gen 7200U (2.50 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-Bit",Model #: 840 G5 (3RF06UT#ABA),"$1,126.88"
"HP EliteBook 840 G5 14"" Touchscreen LCD Notebook - Intel Core i5 (8th Gen) i5-8350U Quad-core (4 Core) 1.70 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - IPS",Model #: 840 G5,"$1,480.87"
"HP ProBook 450 G3 15.6"" LCD Notebook - Intel Core i7 (6th Gen) i7-6500U Dual-core (2 Core) 2.50 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 7 Professional 64-bit upgradable to Windows 10 Pro - 1",Model #: 2WM46UT#ABA,$887.89
"HP Laptop ProBook 440 G5 (2SU15UT#ABA) Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 256 GB PCIe NVMe SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-Bit",Model #: 440 G5 (2SU15UT#ABA),$869.99
"HP Laptop EliteBook 1040 G3 (V2W22UT) Intel Core i7 6th Gen 6600U (2.60 GHz) 16 GB Memory 512 GB SSD Intel HD Graphics 520 14"" 1920 x 1080 Windows 7 Professional 64-Bit (Windows 10 Pro downgrade)",Model #: 1040 G3 (V2W22UT),"$1,972.99"
"DELL Laptop Latitude 7490 (R5VYY) Intel Core i7 8th Gen 8650U (1.90 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 620 14.1"" Windows 10 Pro 64-bit English, French, Spanish",Model #: 7490 (R5VYY),"$1,733.72"
"HP Laptop EliteBook 840 G3 (2VC86UT#ABA) Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-Bit",Model #: 840 G3 (2VC86UT#ABA),"$1,359.00"
"HP Laptop EliteBook 735 G5 (4HZ57UT#ABA) AMD Ryzen 5 2500U (2.00 GHz) 8 GB Memory 256 GB PCIe NVMe SSD AMD Radeon Vega 8 13.3"" Windows 10 Pro 64-Bit",Model #: 735 G5 (4HZ57UT#ABA),"$1,299.99"
"Acer TravelMate P249-M TMP249-M-38SM 14"" LCD Notebook - Intel Core i3 i3-6100U Dual-core (2 Core) 2.30 GHz - 4 GB DDR4 SDRAM - 128 GB SSD - Windows 10 Pro 64-bit - 1366 x 768 - ComfyView",Model #: NX.VD4AA.005,$521.99
"DELL Laptop Latitude 7490 (W2W1D) Intel Core i5 8th Gen 8350U (1.70 GHz) 8 GB Memory 128 GB SSD Intel HD Graphics 620 14.1"" Windows 10 Pro 64-bit English, French, Spanish",Model #: 7490 (W2W1D),"$1,288.26"
"HP Laptop EliteBook x360 1030 G2 Intel Core i5 7th Gen 7300U (2.60 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 620 13.3"" Windows 10 Pro 64-Bit",Model #: x360 1030 G2,"$1,908.99"
"HP Laptop ProBook 650 G4 (4PY82UT#ABA) Intel Core i7 8th Gen 8850H (2.60 GHz) 16 GB Memory 256 GB PCIe NVMe SSD Intel UHD Graphics 630 15.6"" Windows 10 Pro 64-Bit",Model #: 650 G4 (4PY82UT#ABA),"$1,520.99"
"HP Laptop EliteBook 850 G5 (3RS08UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 16 GB Memory 512 GB PCIe NVMe SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-Bit",Model #: 850 G5 (3RS08UT#ABA),"$1,713.23"
"HP Laptop EliteBook 2XU37UT#ABA Intel Core i5 7th Gen 2.50 GHz 8 GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-bit",Model #: 2XU37UT#ABA,"$1,499.00"
HP 3YV94UT Smart Buy Zbook 15U G5 Wkstn I5-8350U 1.7G 8Gb 256Gb 15.6In W10P,Model #: 3YV94UT#ABA,"$1,191.96"
"Acer TravelMate P6 TMP658-M-70S3-US Ultrabook Intel Core i7 6500U (2.50 GHz) 8 GB Memory 256 GB SSD 15.6"" 1920 x 1080 Intel HD Graphics 520 Windows 7 Professional 64-Bit (Downgrade from Windows 10 Pro",Model #: TMP658-M-70S3-US,"$1,093.99"
HP 3YW58UT Smart Buy Zbook 15U G5 Wkstn I5-7200U 2.5G 8Gb 256Gb 15.6In W10P,Model #: 3YW58UT#ABA,"$1,025.26"
"HP Laptop ProBook 640 G2 Intel Core i5 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro",Model #: ProBook 640 G2,"$1,072.99"
"HP Laptop EliteBook 1040 G4 (2UL93UT#ABA) Intel Core i5 7th Gen 7300U (2.60 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-Bit",Model #: 1040 G4 (2UL93UT#ABA),"$1,463.94"
"HP EliteBook 840 G5 14"" Touchscreen LCD Notebook - Intel Core i5 (8th Gen) i5-8250U Quad-core (4 Core) 1.60 GHz - 16 GB DDR4 SDRAM - 512 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - IPS",Model #: 840 G5,"$1,546.72"
"Lenovo ThinkPad E570 20H50047US 15.6"" 16:9 Notebook - 1920 x 1080 - In-plane Switching (IPS) Technology - Intel Core i7 (7th Gen) i7-7500U Dual-core (2 Core) 2.70 GHz - 8 GB DDR4 SDRAM - 256 GB SSD -",Model #: 20H50047US,"$1,001.99"
"""HP EliteBook 830 G5 3PZ03UT-ABA EliteBook 830 G5""",Model #: 3PZ03UT#ABA,"$1,597.54"
"HP Laptop ProBook 440 G5 (2SS98UT#ABA) Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit",Model #: 440 G5 (2SS98UT#ABA),$822.99
"Lenovo 20JS001DUS Thinkpad T470S 20Js - Core I7 6600U / 2.6 Ghz - Win 7 Pro 64-Bit (Includes Win 10 Pro 64-Bit License) - 20 Gb Ram - 1.024 Tb Ssd Tcg Opal Encryption 2, Nvm Express (Nvme) - 14 Inch",Model #: 20JS001DUS,"$2,427.64"
"HP Laptop EliteBook 840 G3 (V1H23UT#ABA) Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 7 Professional 64-Bit (Windows 10 Pro downgrade)",Model #: 840 G3 (V1H23UT#ABA),"$1,369.99"
"HP Laptop ProBook 650 G2 (V1P80UT#ABA) Intel Core i7 6th Gen 6600U (2.60 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 15.6"" Windows 7 Professional 64-Bit with Windows 10 Pro 64-Bit License",Model #: 650 G2 (V1P80UT#ABA),"$1,267.99"
"HP ProBook 450 G3 15.6"" LCD Notebook - Intel Core i5 (6th Gen) i5-6200U Dual-core (2 Core) 2.30 GHz - 4 GB DDR4 SDRAM - 500 GB HDD - Windows 7 Professional 64-bit upgradable to Windows 10 Pro - 1",Model #: 2WM45UT#ABA,$701.99
"HP Laptop ProBook 640 G2 (V1P74UT#ABA) Intel Core i7 6th Gen 6500U (2.50 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 7 Professional 64-Bit with Windows 10 Pro 64-Bit License",Model #: 640 G2 (V1P74UT#ABA),"$1,299.00"
"Dell Latitude 7000 7380 13.3"" LCD Notebook - Intel Core i5 (7th Gen) i5-7300U Dual-core (2 Core) 2.60 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English/French/Spanish) - 1920 x",Model #: CCG25,"$1,503.47"
"Lenovo ThinkPad P52 20M9000YUS 15.6"" LCD Mobile Workstation - Intel Core i7 (8th Gen) i7-8850H Hexa-core (6 Core) 2.60 GHz - 16 GB - 1 TB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - NVI",Model #: 20M9000YUS,"$2,437.99"
"Lenovo ThinkPad E575 20H8000DUS 15.6"" Notebook - AMD A-Series A10-9600P Dual-core (2 Core) 2.40 GHz - 8 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - In-plane Switchi...",Model #: 20H8000DUS,$659.99
"Acer TravelMate P6 TMP658-M-59SY-US Ultrabook Intel Core i5 6200U (2.30 GHz) 8 GB Memory 256 GB SSD 15.6"" 1366 x 768 Intel HD Graphics 520 Windows 7 Professional 64-Bit (Downgrade from Windows 10 Pro)",Model #: ,$954.99
"HP Laptop Stream 11 Pro G4 EE 2UL97UT#ABA Intel Celeron N3350 (1.1 GHz) 4 GB Memory 64 GB eMMC SSD Intel HD Graphics 500 11.6"" Windows 10 Pro 64-Bit",Model #: 2UL97UT#ABA,$219.00
Lenovo TOPSELLER TP P52 I7-8850H 2.6G,Model #: 20M9000LUS,"$2,560.42"
"HP Elite x2 1013 G3 13"" Touchscreen Laptop i5-8250U 8GB 256GB SSD Windows 10 Pro",Model #: 1013 G3(4RH02UT#ABA),"$1,507.99"
"HP Laptop EliteBook 840 G5 (3RF12UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit",Model #: 840 G5 (3RF12UT#ABA),"$1,398.47"
"HP Laptop EliteBook 850 G5 (3RS09UT#ABA) Intel Core i7 8th Gen 8650U (1.90 GHz) 8 GB Memory 256 GB M.2 SATA SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-Bit",Model #: 850 G5 (3RS09UT#ABA),"$1,528.68"
"HP Laptop EliteBook 840 G4 Intel Core i5 7th Gen 7300U (2.60 GHz) 16 GB Memory 512 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-Bit",Model #: 840 G4,"$2,763.99"
"HP ZBook 14u G5 14"" LCD Mobile Workstation - Intel Core i5 (8th Gen) i5-8250U Quad-core (4 Core) 1.60 GHz - 16 GB DDR4 SDRAM - 512 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - Turbo S",Model #: 3YE03UT#ABA,"$1,546.62"
"HP Laptop EliteBook Folio G1 (W0R84UT#ABA) Intel Core M7 6Y75 (1.20 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 515 12.5"" Touchscreen Windows 10 Pro 64-Bit",Model #: Folio G1 (W0R84UT#ABA),"$1,802.99"
"HP Laptop 3YE28UT#ABA Intel Core i7 8th Gen 8650U (1.90 GHz) 16 GB Memory 512 GB SSD 14.0"" Windows 10 Pro",Model #: 3YE28UT#ABA,"$1,761.09"
"HP Laptop ProBook 430 G5 (2SM74UT#ABA) Intel Core i3 7th Gen 7100U (2.40 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 620 13.3"" Windows 10 Pro 64-Bit",Model #: 430 G5 (2SM74UT#ABA),$606.25
"Lenovo 20KH002RUS Thinkpad X1 Carbon 20Kh - Ultrabook - Core I7 8650U / 1.9 Ghz - Win 10 Pro 64-Bit - 16 Gb Ram - 512 Gb Ssd Tcg Opal Encryption 2, Nvme - 14 Inch Ips 2560 X 1440 (Wqhd) - Uhd Graphic",Model #: 20KH002RUS,"$2,212.93"
"HP Laptop ProBook 650 G4 (3YE32UT#ABA) Intel Core i5 7th Gen 7200U (2.50 GHz) 8 GB Memory 256 GB PCIe NVMe SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-Bit",Model #: 650 G4 (3YE32UT#ABA),$980.62
HP ZB14uG5 i5-8250U 14 8GB 256 PC,Model #: 3YE02UT#ABA,"$1,296.46"
"HP ZBook 14u G5 14"" Touchscreen LCD Mobile Workstation - Intel Core i5 (8th Gen) i5-8350U Quad-core (4 Core) 1.70 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080",Model #: 3YE06UT#ABA,"$1,564.99"
"HP Laptop ZBook Studio G3 (T6E16UT#ABA) Intel Core i7 6th Gen 6700HQ (2.60 GHz) 16 GB Memory 512 GB Z Turbo Drive PCIe SSD NVIDIA Quadro M1000M 15.6"" Windows 10 Pro 64-Bit with Downgrade Windows 7 64-",Model #: Studio G3 (T6E16UT#ABA),"$1,786.99"
"HP Laptop EliteBook 840 G5 (3RF09UT#ABA) Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 256 GB PCIe NVMe SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-Bit",Model #: 840 G5 (3RF09UT#ABA),"$1,341.59"
"HP SmartBuy ProBook 640 G4 14"" Notebook - Intel Core i5-8250U 1.60 GHz Quad-core - 4 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro - Natural Silver",Model #: 3XJ63UT#ABA,$936.99
"HP Laptop EliteBook 1040 G4 Intel Core i5 7th Gen 7300U (2.60 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-Bit",Model #: 1040 G4,"$1,763.26"
"DELL Laptop Latitude 7490 (283J2) Intel Core i7 8th Gen 8650U (1.90 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 620 14.1"" Windows 10 Pro 64-bit English, French, Spanish",Model #: 7490 (283J2),"$1,756.28"
"Lenovo 20HK003FUS Thinkpad P71 20Hk - Xeon E3-1535Mv6 / 3.1 Ghz - Win 10 Pro 64-Bit - 16 Gb Ram - 512 Gb Ssd Tcg Opal Encryption 2, Nvme - 17.3 Inch Ips 3840 X 2160 (Ultra Hd 4K) - Quadro P4000 / Hd",Model #: P71,"$3,394.99"
"HP Laptop ProBook 640 G4 (3XJ75UT#ABA) Intel Core i5 7th Gen 7200U (2.50 GHz) 8 GB Memory 256 GB PCIe NVMe SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-Bit",Model #: 640 G4 (3XJ75UT#ABA),$980.03
"HP EliteBook 755 G5 15.6"" LCD Notebook - AMD Ryzen 7 2700U Quad-core (4 Core) 2.20 GHz - 16 GB DDR4 SDRAM - 512 GB SSD - Windows 10 Pro (English) - 1920 x 1080 - In-plane Switching (IPS) Technolo",Model #: 4HZ53UT#ABA,"$1,538.99"
"Lenovo Laptop ThinkPad E480 (20KN003WUS) Intel Core i7 8th Gen 8550U (1.80 GHz) 8 GB Memory 500 GB HDD AMD Radeon RX 550 14.0"" Windows 10 Pro 64-Bit",Model #: E480 (20KN003WUS),$924.90
"HP EliteBook 830 G5 3PZ03UT-ABA EliteBook 830 G5""""",Model #: 3PZ03UT#ABA,"$1,597.54"
"HP Laptop ProBook 640 G2 Intel Core i5 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro",Model #: ProBook 640 G2,"$1,072.99"
HP PB455G5 A109620 15 8GB/500 PC,Model #: 3PP94UT#ABA,$566.44
HP PB455G5 A109620 15 8GB/500 PC,Model #: 3PP94UT#ABA,$566.44
"""HP EliteBook 830 G5 3PZ03UT-ABA EliteBook 830 G5""",Model #: 3PZ03UT#ABA,"$1,597.54"
"HP EliteBook 840 G5 14"" Touchscreen LCD Notebook - Intel Core i5 (8th Gen) i5-8250U Quad-core (4 Core) 1.60 GHz - 16 GB DDR4 SDRAM - 512 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - IPS",Model #: 840 G5,"$1,546.72"
"HP EliteBook 850 G5 15.6"" LCD Notebook - Intel Core i5 (8th Gen) i5-8350U Quad-core (4 Core) 1.70 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit - 1920 x 1080 - In-plane Switching (IP",Model #: 3JZ52AW#ABA,"$2,324.99"
"Lenovo ThinkPad P52 20M9000GUS 15.6"" LCD Mobile Workstation",Model #: 20M9000GUS,"$2,171.99"
"HP Laptop EliteBook 850 G3 (V1H21UT#ABA) Intel Core i7 6th Gen 6600U (2.60 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 15.6"" Windows 7 Professional 64-Bit (Windows 10 Pro downgrade)",Model #: 850 G3 (V1H21UT#ABA),"$1,570.99"
"ASUS P-Series P2530UA-XH31 Business Standard Laptop, 6th Gen Intel Core i3, 15.6"" HD Display, 4 GB RAM, 500 GB HDD, Windows 10 Pro, Up to 6 Hour(s) Battery Life",Model #: P2530UA-XH31,$535.49
