"","title","model","price"
"229","Lenovo Laptop IdeaPad 720s 81BV008KUS Intel Core i7 8th Gen 8550U (1.80 GHz) 8 GB Memory 1 TB SSD Intel UHD Graphics 620 13.3"" Windows 10 Pro 64-Bit","81BV008KUS","$1,632.99"
"230","TOSHIBA Laptop Tecra A50-C1543 Intel Core i5 6th Gen 6200U (2.30 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 15.6"" Windows 7 Professional 64-Bit (downgrade from Windows 10 Pro)","A50-C1543","$919.63"
"231","DELL Laptop Latitude 7290 (VG5J0) Intel Core i5 8th Gen 8350U (1.70 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 12.5"" Windows 10 Pro 64-Bit","7290 (VG5J0)","$1,500.46"
"232","Dell Precision 15 5000 M5510 15.6"" (In-plane Switching (IPS) Technology) Mobile Workstation - Intel Core i7 (6th Gen) i7-6820HQ Quad-core (4 Core) 2.70 GHz","M5510","$1,978.99"
"233","Lenovo ThinkPad P50 20EN0013US 15.6"" (In-plane Switching (IPS) Technology) Notebook - Intel Core i7 i7-6700HQ Quad-core (4 Core) 2.60 GHz","20EN0013US","$1,514.99"
"234","HP Laptop EliteBook 850 G3 (V1H19UT#ABA) Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 15.6"" Windows 7 Professional 64-Bit (Windows 10 Pro downgrade)","850 G3 (V1H19UT#ABA)","$1,467.99"
"235","HP Laptop EliteBook 735 G5 (4HZ57UT#ABA) AMD Ryzen 5 2500U (2.00 GHz) 8 GB Memory 256 GB PCIe NVMe SSD AMD Radeon Vega 8 13.3"" Windows 10 Pro 64-Bit","735 G5 (4HZ57UT#ABA)","$1,299.99"
"236","Acer TravelMate P249-M TMP249-M-38SM 14"" LCD Notebook - Intel Core i3 i3-6100U Dual-core (2 Core) 2.30 GHz - 4 GB DDR4 SDRAM - 128 GB SSD - Windows 10 Pro 64-bit - 1366 x 768 - ComfyView","NX.VD4AA.005","$521.99"
"237","DELL Laptop Latitude 7490 (W2W1D) Intel Core i5 8th Gen 8350U (1.70 GHz) 8 GB Memory 128 GB SSD Intel HD Graphics 620 14.1"" Windows 10 Pro 64-bit English, French, Spanish","7490 (W2W1D)","$1,288.26"
"238","HP Laptop ProBook 650 G4 (4PY82UT#ABA) Intel Core i7 8th Gen 8850H (2.60 GHz) 16 GB Memory 256 GB PCIe NVMe SSD Intel UHD Graphics 630 15.6"" Windows 10 Pro 64-Bit","650 G4 (4PY82UT#ABA)","$1,520.99"
"239","HP Laptop EliteBook x360 1030 G2 Intel Core i5 7th Gen 7300U (2.60 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 620 13.3"" Windows 10 Pro 64-Bit","x360 1030 G2","$1,908.99"
"240","DELL Laptop Latitude 7490 (THKW1) Intel Core i7 8th Gen 8650U (1.90 GHz) 16 GB Memory 512 GB SSD Intel HD Graphics 620 14.1"" Windows 10 Pro 64-bit English, French, Spanish","7490 (THKW1)","$1,935.63"
"241","HP Laptop EliteBook 725 G4 AMD A12-Series A12 PRO-9800B (2.70 GHz) 8 GB Memory 256 GB SSD AMD Radeon R7 12.5"" Windows 10 Pro","EliteBook 725 G4","$1,298.99"
"242","HP Laptop ProBook 640 G2 Intel Core i5 6200U (2.30 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro","ProBook 640 G2","$975.99"
"243","Lenovo 20HH0048US Thinkpad P51 20Hh - Xeon E3-1505Mv6 / 3 Ghz - Win 10 Pro 64-Bit - 16 Gb Ram - 512 Gb Ssd Tcg Opal Encryption 2, Nvme - 15.6 Inch Ips 1920 X 1080 (Full Hd) - Quadro M2200 / Hd Graphi","20HH0048US","$2,281.81"
"244","HP Laptop ProBook 640 G4 (3ZC34UT#ABA) Intel Core i7 8th Gen 8650U (1.90 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit","640 G4 (3ZC34UT#ABA)","$1,264.26"
"245","HP ZBook 14u G4 14"" Touchscreen LCD Intel Core  i7 7th Gen i7-7500U Dual-core 2 Core 2.70GHz 256GB SSD 8GB DDR4 AMD FirePro W4190M with 2GB GDDR5 Windows 10 Pro Color Space Silver Mobile Workstation","ZBook 14u G4 Mobile Workstation","$1,269.99"
"246","SBUY PB650G4 i7-8650U 15 8GB/256 PC Intel i7-8650U, 15.6 FHD AG LED UWVA, UMA, Webcam, 8GB DDR4, 256GB SSD, DVD+/-RW, AC+BT, 3C Batt, FPR, W10 Pro64, 3yr Wrty+ U.S. - English localization","3YX97UT#ABA","$1,315.77"
"247","Lenovo Laptop ThinkPad X270 20K6000PUS Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 12.5"" Windows 7 Professional 64-Bit (Downgrade From Windows 10 Pro)","20K6000PUS","$1,722.01"
"248","HP Laptop EliteBook 840 G3 (T6F46UT#ABA) Intel Core i5 6th Gen 6200U (2.30 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 7 Professional 64-Bit (Windows 10 Pro downgrade)","840 G3 (T6F46UT#ABA)","$1,322.99"
"249","Lenovo ThinkPad T580 20L9001VUS 15.6"" LCD Notebook - Intel Core i5 (8th Gen) i5-8250U Quad-core (4 Core) 1.60 GHz - 8 GB","20L9001VUS","$1,151.34"
"250","LATITUDE 5280 12IN I5-7200U","YCMK5","$1,045.47"
"251","HP Laptop ProBook 430 G5 (2SM72UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Windows 10 Pro 64-Bit","430 G5 (2SM72UT#ABA)","$919.00"
"252","HP 3YV94UT Smart Buy Zbook 15U G5 Wkstn I5-8350U 1.7G 8Gb 256Gb 15.6In W10P","3YV94UT#ABA","$1,191.96"
"253","HP ProBook 450 G3 15.6"" LCD Notebook - Intel Core i5 (6th Gen) i5-6200U Dual-core (2 Core) 2.30 GHz - 4 GB DDR4 SDRAM - 500 GB HDD - Windows 7 Professional 64-bit upgradable to Windows 10 Pro - 1","2WM45UT#ABA","$701.99"
"254","Dell Latitude 7000 7380 13.3"" LCD Notebook - Intel Core i5 (7th Gen) i5-7300U Dual-core (2 Core) 2.60 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English/French/Spanish) - 1920 x","CCG25","$1,503.47"
"255","Lenovo ThinkPad P52 20M9000YUS 15.6"" LCD Mobile Workstation - Intel Core i7 (8th Gen) i7-8850H Hexa-core (6 Core) 2.60 GHz - 16 GB - 1 TB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - NVI","20M9000YUS","$2,437.99"
"256","HP Laptop EliteBook 850 G5 (3RS09UT#ABA) Intel Core i7 8th Gen 8650U (1.90 GHz) 8 GB Memory 256 GB M.2 SATA SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-Bit","850 G5 (3RS09UT#ABA)","$1,528.68"
"257","HP Elite x2 1013 G3 13"" Touchscreen Laptop i5-8250U 8GB 256GB SSD Windows 10 Pro","1013 G3(4RH02UT#ABA)","$1,507.99"
"258","Lenovo TOPSELLER TP P52 I7-8850H 2.6G","20M9000LUS","$2,560.42"
"259","HP Laptop EliteBook 840 G5 (3RF12UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit","840 G5 (3RF12UT#ABA)","$1,398.47"
"260","Acer TravelMate P6 TMP658-M-59SY-US Ultrabook Intel Core i5 6200U (2.30 GHz) 8 GB Memory 256 GB SSD 15.6"" 1366 x 768 Intel HD Graphics 520 Windows 7 Professional 64-Bit (Downgrade from Windows 10 Pro)","","$954.99"
"261","HP Laptop Stream 11 Pro G4 EE 2UL97UT#ABA Intel Celeron N3350 (1.1 GHz) 4 GB Memory 64 GB eMMC SSD Intel HD Graphics 500 11.6"" Windows 10 Pro 64-Bit","2UL97UT#ABA","$219.00"
"262","HP Laptop ProBook 640 G2 (V1P74UT#ABA) Intel Core i7 6th Gen 6500U (2.50 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 7 Professional 64-Bit with Windows 10 Pro 64-Bit License","640 G2 (V1P74UT#ABA)","$1,299.00"
"263","Lenovo ThinkPad E575 20H8000DUS 15.6"" Notebook - AMD A-Series A10-9600P Dual-core (2 Core) 2.40 GHz - 8 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - In-plane Switchi...","20H8000DUS","$659.99"
"264","HP EliteBook 850 G5 15.6"" LCD Notebook - Intel Core i5 (8th Gen) i5-8350U Quad-core (4 Core) 1.70 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit - 1920 x 1080 - In-plane Switching (IP","3JZ52AW#ABA","$2,324.99"
"265","HP Laptop EliteBook 850 G3 (V1H21UT#ABA) Intel Core i7 6th Gen 6600U (2.60 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 15.6"" Windows 7 Professional 64-Bit (Windows 10 Pro downgrade)","850 G3 (V1H21UT#ABA)","$1,570.99"
"266","Lenovo ThinkPad P52 20M9000GUS 15.6"" LCD Mobile Workstation","20M9000GUS","$2,171.99"
"267","Lenovo Laptop ThinkPad E470 (20H10038US) Intel Core i3 7th Gen 7100U (2.40 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-Bit","E470 (20H10038US)","$631.99"
"268","Lenovo ThinkPad P52 20M9000FUS 15.6"" LCD Mobile Workstation - Intel Core i7 (8th Gen) i7-8750H Hexa-core (6 Core) 2.20 GHz - 16 GB - 512 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - N","20M9000FUS","$1,930.99"
"269","HP ZBook 15v G5 15.6"" LCD Mobile Workstation - Intel Core i5 (8th Gen) i5-8300H Quad-core (4 Core) 2.30 GHz - 8 GB DDR4 SDRAM - 1 TB HDD - Windows 10 Pro - In-plane Switching (IPS) Technology - T","4TB35UT#ABA","$872.99"
"270","ASUS P-Series P2530UA-XH31 Business Standard Laptop, 6th Gen Intel Core i3, 15.6"" HD Display, 4 GB RAM, 500 GB HDD, Windows 10 Pro, Up to 6 Hour(s) Battery Life","P2530UA-XH31","$535.49"
"271","Dell Latitude 7000 7480 14"" LCD Ultrabook - Intel Core i5 (6th Gen) i5-6300U Dual-core (2 Core) 2.40 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 7 Professional 64-bit (English/French/Spanish) up","XC3J8","$1,461.50"
"272","HP Laptop ProBook 650 G3 (1BS01UT#ABA) Intel Core i5 7th Gen 7300U (2.60 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-Bit","650 G3 (1BS01UT#ABA)","$1,120.99"
"273","HP EliteBook 850 G4 15.6"" Laptop Intel Core i5-7200U 8 GB DDR4 RAM 256 GB M.2 PCIe SSD Windows 10 Pro","1BS46UT#ABA","$1,075.99"
"274","ASUS Laptop P2440UQ-XS71 Intel Core i7 7th Gen 7500U (2.70 GHz) 12 GB DDR4 Memory 512 GB SSD NVIDIA GeForce 940MX 14.0"" Windows 10 Pro 64-Bit","P2440UQ-XS71","$999.00"
"275","HP EliteBook 850 G4 - 15.6"" - Core i7 7600U - 8 GB RAM - 256 GB SSD","1BS55UT#ABA","$1,760.99"
"276","HP Laptop ProBook 440 G5 (2TA29UT#ABA) Intel Core i5 8th Gen 8250U (1.60 GHz) 4 GB Memory 500 GB HDD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit","440 G5 (2TA29UT#ABA)","$569.00"
"277","Lenovo Laptop ThinkPad T480 (20L5000WUS) Intel Core i5 8th Gen 8250U (1.60 GHz) 4 GB Memory 500 GB HDD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit","T480 (20L5000WUS)","$970.99"
"278","Lenovo Laptop ThinkPad E480 (20KN003SUS) Intel Core i5 7th Gen 7200U (2.50 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-Bit","E480 (20KN003SUS)","$740.73"
"279","Lenovo Laptop ThinkPad T580 (20L9001KUS) Intel Core i5 8th Gen 8350U (1.70 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-Bit","T580 (20L9001KUS)","$1,404.76"
"280","Lenovo Laptop ThinkPad L480 (20LS0002US) Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit","L480 (20LS0002US)","$1,092.99"
"281","HP EliteBook 840 G5 14"" LCD Notebook - Intel Core i5 (7th Gen) i5-7300U Dual-core (2 Core) 2.60 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - IPS Technology","840 G5","$1,277.55"
"282","HP ZBook 14u G5 14"" LCD Mobile Workstation - Intel Core i7 (8th Gen) i7-8550U Quad-core (4 Core) 1.80 GHz - 16 GB DDR4 SDRAM - 512 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - Turbo Silver","3YE08UT#ABA","$1,653.99"
"283","HP Laptop EliteBook 1040 G4 3NU56UT#ABA Intel Core i7 7th Gen 2.9 GHz 16 GB Memory 256 GB SSD Intel HD Graphics 630 14.0"" Touchscreen Windows 10 Pro 64-bit","3NU56UT#ABA","$1,949.87"
"284","Lenovo Laptop ThinkPad E570 (20H5009NUS) Intel Core i5 6th Gen 6200U (2.30 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 520 15.6"" Windows 7 Professional 64-Bit (Downgrade From Windows 10 Pro)","E570 (20H5009NUS)","$775.30"
"285","Lenovo Laptop ThinkPad T480 (20L50018US) Intel Core i7 8th Gen 8650U (1.90 GHz) 16 GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit","T480 (20L50018US)","$1,873.99"
"286","""HP EliteBook 830 G5 3PZ05UT-ABA EliteBook 830 G5""","3PZ05UT#ABA","$1,744.61"
